**********************************************
ItemStrings.txt
locale: zhCN
revision: 55586
version: 14
build: 3.4.3
ExportTime: 2024-07-18 19:46:45
Total Items: 14734
**********************************************
    [1, 1]: 38082
    [4, 942]: 25050:-31
    [4, 943]: 36220:-31
    [4, 944]: 36169:-31
    [4, 945]: 35958:-31
    [4, 946]: 36428:-31
    [4, 947]: 36433:-31
    [4, 948]: 24632:-31
    [4, 949]: 36275:-31
    [4, 950]: 24771:-31
    [4, 951]: 36430:-31
    [4, 952]: 36386:-31
    [4, 953]: 31160:-31
    [4, 954]: 31158:-31
    [4, 955]: 8932
    [4, 956]: 20560
    [4, 957]: 32458
    [4, 958]: 45840
    [4, 959]: 10179
    [4, 960]: 10176
    [4, 961]: 10177
    [4, 962]: 10175
    [4, 963]: 10180
    [4, 964]: 39769
    [4, 965]: 32948
    [4, 966]: 16206
    [4, 967]: 19970
    [4, 968]: 12360
    [4, 969]: 13051
    [4, 970]: 9874
    [4, 971]: 9880
    [4, 972]: 9879
    [4, 973]: 9877
    [4, 974]: 9883
    [4, 975]: 9875
    [4, 976]: 9881
    [4, 977]: 13094
    [4, 978]: 6836
    [4, 979]: 45488
    [4, 980]: 25224
    [4, 981]: 13052
    [4, 982]: 9963
    [4, 983]: 9957
    [4, 984]: 9961
    [4, 985]: 5373
    [4, 986]: 40267
    [4, 987]: 45777
    [4, 988]: 25190
    [4, 989]: 14580
    [4, 990]: 43343
    [4, 991]: 44721
    [4, 992]: 17197
    [4, 993]: 42903
    [4, 994]: 45767
    [4, 995]: 34761
    [4, 996]: 12208
    [4, 997]: 12206
    [4, 998]: 3667
    [4, 999]: 47097
    [4, 1000]: 774
    [5, 1]: 25438
    [5, 2]: 50627
    [5, 3]: 27656
    [5, 4]: 24362
    [5, 5]: 31775
    [5, 6]: 29453
    [5, 7]: 24380
    [5, 8]: 35616
    [5, 9]: 45622
    [5, 10]: 40271
    [5, 11]: 2080:507
    [5, 12]: 10265:524
    [5, 13]: 10266:551
    [5, 14]: 36387:-13
    [5, 15]: 6605:513
    [5, 16]: 15251:531
    [5, 17]: 15232:506
    [5, 18]: 15232:505
    [5, 19]: 15230:503
    [5, 20]: 15230:502
    [5, 21]: 4575:508
    [5, 22]: 36154:-13
    [5, 23]: 36152:-13
    [5, 24]: 36405:-13
    [5, 25]: 3206:517
    [5, 26]: 6552:507
    [5, 27]: 24696:-13
    [5, 28]: 24693:-13
    [5, 29]: 36395:-13
    [5, 30]: 10061:536
    [5, 31]: 10063:526
    [5, 32]: 36270:-13
    [5, 33]: 36267:-13
    [5, 34]: 10180:529
    [5, 35]: 25224:-13
    [5, 36]: 24928:-13
    [5, 37]: 24926:-13
    [5, 38]: 36539:-13
    [5, 39]: 9856:516
    [5, 40]: 25215:-13
    [5, 41]: 15237:515
    [5, 42]: 1640:527
    [5, 43]: 4089:508
    [5, 44]: 36632:-13
    [5, 45]: 8199:535
    [5, 46]: 25232:-13
    [5, 47]: 24994:-13
    [5, 48]: 36560:-13
    [5, 49]: 6585:502
    [5, 50]: 6581:505
    [5, 51]: 12527:517
    [5, 52]: 36195:-13
    [5, 53]: 24940:-13
    [5, 54]: 15236:514
    [5, 55]: 6539:502
    [5, 56]: 790:501
    [5, 57]: 790:502
    [5, 58]: 9779:256
    [5, 59]: 15654:530
    [5, 60]: 36553:-13
    [5, 61]: 36512:-13
    [5, 62]: 24853:-13
    [5, 63]: 36372:-13
    [5, 64]: 36373:-13
    [5, 65]: 36376:-13
    [5, 66]: 7479:529
    [5, 67]: 12042:514
    [5, 68]: 36335:-13
    [5, 69]: 36336:-13
    [5, 70]: 36121:-13
    [5, 71]: 36116:-13
    [5, 72]: 12007:505
    [5, 73]: 15329:508
    [5, 74]: 24728:-13
    [5, 75]: 3430:506
    [5, 76]: 15624:516
    [5, 77]: 36250:-13
    [5, 78]: 24958:-13
    [5, 79]: 36221:-13
    [5, 80]: 25149:-13
    [5, 81]: 36610:-13
    [5, 82]: 2072:512
    [5, 83]: 3197:521
    [5, 84]: 3197:523
    [5, 85]: 36129:-13
    [5, 86]: 36568:-13
    [5, 87]: 25164:-13
    [5, 88]: 9891:518
    [5, 89]: 25047:-13
    [5, 90]: 3192:502
    [5, 91]: 36571:-13
    [5, 92]: 25061:-13
    [5, 93]: 10404:511
    [5, 94]: 25046:-13
    [5, 95]: 4566:256
    [5, 96]: 24833:-13
    [5, 97]: 36418:-13
    [5, 98]: 25132:-13
    [5, 99]: 25051:-13
    [5, 100]: 24826:-13
    [5, 101]: 36276:-13
    [5, 102]: 36280:-13
    [5, 103]: 25000:-13
    [5, 104]: 24863:-13
    [5, 105]: 24947:-13
    [5, 106]: 1639:537
    [5, 107]: 3201:517
    [5, 108]: 10097:543
    [5, 109]: 15279:508
    [5, 110]: 10288:519
    [5, 111]: 6617:511
    [5, 112]: 9803:506
    [5, 113]: 9916:523
    [5, 114]: 3195:505
    [5, 115]: 3195:503
    [5, 116]: 15309:228
    [5, 117]: 15233:508
    [5, 118]: 15249:513
    [5, 119]: 3196:503
    [5, 120]: 25230:-13
    [5, 121]: 15248:506
    [5, 122]: 15250:520
    [5, 123]: 7409:514
    [5, 124]: 7414:523
    [5, 125]: 36155:-13
    [5, 126]: 36479:-13
    [5, 127]: 36360:-13
    [5, 128]: 20964:519
    [5, 129]: 20964:518
    [5, 130]: 20964:517
    [5, 131]: 15612:523
    [5, 132]: 15611:516
    [5, 133]: 2077:517
    [5, 134]: 15254:541
    [5, 135]: 36322:-13
    [5, 136]: 50451
    [5, 137]: 55
    [5, 138]: 1395
    [5, 139]: 56
    [5, 140]: 39505
    [5, 141]: 2034
    [5, 142]: 44668
    [5, 143]: 2447
    [5, 144]: 44374
    [5, 145]: 33498
    [5, 146]: 40374
    [5, 147]: 35677
    [5, 148]: 35639
    [5, 149]: 37016
    [5, 150]: 7727
    [5, 151]: 24615
    [5, 152]: 24616
    [5, 153]: 24619
    [5, 154]: 24620
    [5, 155]: 33920
    [5, 156]: 25651
    [5, 157]: 33922
    [5, 158]: 33918
    [5, 159]: 33812
    [5, 160]: 33813
    [5, 161]: 33811
    [5, 162]: 33921
    [5, 163]: 33853
    [5, 164]: 35317
    [5, 165]: 33923
    [5, 166]: 33919
    [5, 167]: 35319
    [5, 168]: 35320
    [5, 169]: 24618
    [5, 170]: 24613
    [5, 171]: 24617
    [5, 172]: 935
    [5, 173]: 31333
    [5, 174]: 13041
    [5, 175]: 12809
    [5, 176]: 45755
    [5, 177]: 5966
    [5, 178]: 35683
    [5, 179]: 40141
    [5, 180]: 39940
    [5, 181]: 40034
    [5, 182]: 23848
    [5, 183]: 18986
    [5, 184]: 43378
    [5, 185]: 43494
    [5, 186]: 35607
    [5, 187]: 37619
    [5, 188]: 40196
    [5, 189]: 11018
    [5, 190]: 37192
    [5, 191]: 30888
    [5, 192]: 24930
    [5, 193]: 24931
    [5, 194]: 24932
    [5, 195]: 24928
    [5, 196]: 24926
    [5, 197]: 24933
    [5, 198]: 24927
    [5, 199]: 21277
    [5, 200]: 29349
    [5, 201]: 50364
    [5, 202]: 41454
    [5, 203]: 41489
    [5, 204]: 41447
    [5, 205]: 41483
    [5, 206]: 41458
    [5, 207]: 41449
    [5, 208]: 41496
    [5, 209]: 41491
    [5, 210]: 41448
    [5, 211]: 41466
    [5, 212]: 41498
    [5, 213]: 41464
    [5, 214]: 41500
    [5, 215]: 41467
    [5, 216]: 41453
    [5, 217]: 41450
    [5, 218]: 41456
    [5, 219]: 41436
    [5, 220]: 41433
    [5, 221]: 41432
    [5, 222]: 41479
    [5, 223]: 41196
    [5, 224]: 41465
    [5, 225]: 41442
    [5, 226]: 41463
    [5, 227]: 41452
    [5, 228]: 41469
    [5, 229]: 41460
    [5, 230]: 6471
    [5, 231]: 41459
    [5, 232]: 41477
    [5, 233]: 41455
    [5, 234]: 41438
    [5, 235]: 41437
    [5, 236]: 41482
    [5, 237]: 41434
    [5, 238]: 41462
    [5, 239]: 41457
    [5, 240]: 41501
    [5, 241]: 41461
    [5, 242]: 41484
    [5, 243]: 41441
    [5, 244]: 41488
    [5, 245]: 41468
    [5, 246]: 41439
    [5, 247]: 41494
    [5, 248]: 41475
    [5, 249]: 41472
    [5, 250]: 41446
    [5, 251]: 41470
    [5, 252]: 41429
    [5, 253]: 41492
    [5, 254]: 41435
    [5, 255]: 41444
    [5, 256]: 41451
    [5, 257]: 41502
    [5, 258]: 41443
    [5, 259]: 41495
    [5, 260]: 41497
    [5, 261]: 41490
    [5, 262]: 44709
    [5, 263]: 44404
    [5, 264]: 1917
    [5, 265]: 36420
    [5, 266]: 9396
    [5, 267]: 10507
    [5, 268]: 10505
    [5, 269]: 43850
    [5, 270]: 41092
    [5, 271]: 37255
    [5, 272]: 44097
    [5, 273]: 40268
    [5, 274]: 47062
    [5, 275]: 39244
    [5, 276]: 40539
    [5, 277]: 46004
    [5, 278]: 51315
    [5, 279]: 13031
    [5, 280]: 40709
    [5, 281]: 811
    [5, 282]: 2633
    [5, 283]: 10623
    [5, 284]: 15937
    [5, 285]: 21790
    [5, 286]: 8115
    [5, 287]: 37748
    [5, 288]: 43544
    [5, 289]: 45460
    [5, 290]: 8110
    [5, 291]: 41984
    [5, 292]: 8114
    [5, 293]: 8111
    [5, 294]: 8113
    [5, 295]: 4386
    [5, 296]: 42744
    [5, 297]: 45740
    [5, 298]: 942
    [5, 299]: 37152
    [5, 300]: 10572
    [5, 301]: 42742
    [5, 302]: 43537
    [5, 303]: 49177
    [5, 304]: 18679
    [5, 305]: 36539
    [5, 306]: 36499
    [5, 307]: 36664
    [5, 308]: 12431
    [5, 309]: 13127
    [5, 310]: 33392
    [5, 311]: 225926
    [5, 312]: 45828
    [5, 313]: 43594
    [5, 314]: 4091
    [5, 315]: 25086
    [5, 316]: 31187
    [5, 317]: 31277
    [5, 318]: 39252
    [5, 319]: 45495
    [5, 320]: 37138
    [5, 321]: 45694
    [5, 322]: 31554
    [5, 323]: 31283
    [5, 324]: 51991:-91
    [5, 325]: 51995:-91
    [5, 326]: 46324:-91
    [5, 327]: 44675:-91
    [5, 328]: 44696:-91
    [5, 329]: 44676:-91
    [5, 330]: 44666:-91
    [5, 331]: 44686:-91
    [5, 332]: 44672:-91
    [5, 333]: 44669:-91
    [5, 334]: 44697:-91
    [5, 335]: 44732:-91
    [5, 336]: 44671:-91
    [5, 337]: 9856
    [5, 338]: 9858
    [5, 339]: 9854
    [5, 340]: 9861
    [5, 341]: 9863
    [5, 342]: 9860
    [5, 343]: 9855
    [5, 344]: 15285
    [5, 345]: 9862
    [5, 346]: 13021
    [5, 347]: 43131
    [5, 348]: 10030
    [5, 349]: 45507
    [5, 350]: 37826
    [5, 351]: 14977
    [5, 352]: 40323
    [5, 353]: 40324
    [5, 354]: 43004
    [5, 355]: 2219
    [5, 356]: 11177
    [5, 357]: 10978
    [5, 358]: 34053
    [5, 359]: 22448
    [5, 360]: 11138
    [5, 361]: 14343
    [5, 362]: 22202
    [5, 363]: 40199
    [5, 364]: 2102
    [5, 365]: 4367
    [5, 366]: 4374
    [5, 367]: 48118
    [5, 368]: 816
    [5, 369]: 1475
    [5, 370]: 39898
    [5, 371]: 5523
    [5, 372]: 6889
    [5, 373]: 5465
    [5, 374]: 48112
    [5, 375]: 39896
    [5, 376]: 42465
    [5, 377]: 47238
    [5, 378]: 45819
    [5, 379]: 25215
    [5, 380]: 4564
    [5, 381]: 41386
    [5, 382]: 41391
    [5, 383]: 925
    [5, 384]: 37088
    [5, 385]: 40942
    [5, 386]: 40949
    [5, 387]: 40943
    [5, 388]: 15517
    [5, 389]: 15521
    [5, 390]: 15515
    [5, 391]: 43363
    [5, 392]: 1299
    [5, 393]: 11970
    [5, 394]: 10413
    [5, 395]: 37645
    [5, 396]: 33569
    [5, 397]: 9402
    [5, 398]: 31570
    [5, 399]: 15237
    [5, 400]: 37201
    [5, 401]: 39718
    [5, 402]: 36207
    [5, 403]: 36206
    [5, 404]: 36210
    [5, 405]: 36208
    [5, 406]: 36205
    [5, 407]: 36203
    [5, 408]: 36204
    [5, 409]: 50688
    [5, 410]: 40298
    [5, 411]: 37844
    [5, 412]: 8226
    [5, 413]: 37082
    [5, 414]: 38219
    [5, 415]: 1461
    [5, 416]: 3199
    [5, 417]: 14750
    [5, 418]: 15256
    [5, 419]: 45525
    [5, 420]: 1465
    [5, 421]: 32883
    [5, 422]: 9224
    [5, 423]: 37167
    [5, 424]: 4251
    [5, 425]: 3719
    [5, 426]: 4247
    [5, 427]: 13082
    [5, 428]: 44750
    [5, 429]: 2673
    [5, 430]: 2684
    [5, 431]: 1121
    [5, 432]: 36404
    [5, 433]: 11382
    [5, 434]: 13465
    [5, 435]: 15527
    [5, 436]: 37230
    [5, 437]: 37669
    [5, 438]: 44675
    [5, 439]: 37668
    [5, 440]: 20858
    [5, 441]: 31179
    [5, 442]: 31181
    [5, 443]: 31578
    [5, 444]: 36191
    [5, 445]: 36190
    [5, 446]: 36193
    [5, 447]: 36194
    [5, 448]: 36192
    [5, 449]: 36189
    [5, 450]: 36187
    [5, 451]: 36188
    [5, 452]: 35812
    [5, 453]: 2886
    [5, 454]: 14925
    [5, 455]: 14926
    [5, 456]: 14923
    [5, 457]: 14930
    [5, 458]: 14929
    [5, 459]: 14924
    [5, 460]: 14927
    [5, 461]: 14928
    [5, 462]: 14922
    [5, 463]: 47493
    [5, 464]: 37760
    [5, 465]: 41337
    [5, 466]: 38228
    [5, 467]: 35659
    [5, 468]: 19590
    [5, 469]: 37818
    [5, 470]: 13076
    [5, 471]: 37843
    [5, 472]: 44696
    [5, 473]: 9206
    [5, 474]: 16850
    [5, 475]: 16851
    [5, 476]: 41826
    [5, 477]: 37635
    [5, 478]: 45119
    [5, 479]: 45115
    [5, 480]: 46968
    [5, 481]: 45112
    [5, 482]: 1640
    [5, 483]: 27516
    [5, 484]: 35285
    [5, 485]: 31860
    [5, 486]: 2525
    [5, 487]: 40367
    [5, 488]: 19441
    [5, 489]: 45909
    [5, 490]: 34758
    [5, 491]: 32210
    [5, 492]: 1287
    [5, 493]: 12775
    [5, 494]: 2026
    [5, 495]: 12364
    [5, 496]: 2296
    [5, 497]: 15234
    [5, 498]: 40201
    [5, 499]: 37852
    [5, 500]: 39398
    [5, 501]: 31861
    [5, 502]: 7945
    [5, 503]: 13028
    [5, 504]: 15226
    [5, 505]: 40739
    [5, 506]: 1197
    [5, 507]: 25802
    [5, 508]: 36394:-10
    [5, 509]: 36392:-10
    [5, 510]: 10130:951
    [5, 511]: 36388:-10
    [5, 512]: 15498:928
    [5, 513]: 14969:972
    [5, 514]: 14972:957
    [5, 515]: 31182:-10
    [5, 516]: 36458:-10
    [5, 517]: 36150:-10
    [5, 518]: 36148:-10
    [5, 519]: 15553:940
    [5, 520]: 15009:924
    [5, 521]: 25100:-10
    [5, 522]: 6557:927
    [5, 523]: 24705:-10
    [5, 524]: 36325:-10
    [5, 525]: 25074:-10
    [5, 526]: 25048:-10
    [5, 527]: 6551:927
    [5, 528]: 12034:945
    [5, 529]: 14960:953
    [5, 530]: 9788:928
    [5, 531]: 24927:-10
    [5, 532]: 14930:948
    [5, 533]: 14928:967
    [5, 534]: 10391:948
    [5, 535]: 9815:939
    [5, 536]: 6587:936
    [5, 537]: 25104:-10
    [5, 538]: 24757:-10
    [5, 539]: 36527:-10
    [5, 540]: 15259:939
    [5, 541]: 36488:-10
    [5, 542]: 4570:927
    [5, 543]: 3193:933
    [5, 544]: 7108:924
    [5, 545]: 6337:924
    [5, 546]: 24954:-10
    [5, 547]: 24853:-10
    [5, 548]: 9753:924
    [5, 549]: 9756:925
    [5, 550]: 9756:927
    [5, 551]: 36372:-10
    [5, 552]: 7480:945
    [5, 553]: 15579:936
    [5, 554]: 24734:-10
    [5, 555]: 36234:-10
    [5, 556]: 24958:-10
    [5, 557]: 15263:963
    [5, 558]: 25018:-10
    [5, 559]: 24896:-10
    [5, 560]: 12031:940
    [5, 561]: 7530:949
    [5, 562]: 36168:-10
    [5, 563]: 11997:937
    [5, 564]: 25061:-10
    [5, 565]: 14921:951
    [5, 566]: 14913:951
    [5, 567]: 14915:965
    [5, 568]: 14916:945
    [5, 569]: 25010:-10
    [5, 570]: 24834:-10
    [5, 571]: 24831:-10
    [5, 572]: 21768:952
    [5, 573]: 36421:-10
    [5, 574]: 24829:-10
    [5, 575]: 36339:-10
    [5, 576]: 25002:-10
    [5, 577]: 24999:-10
    [5, 578]: 15488:932
    [5, 579]: 24945:-10
    [5, 580]: 11995:932
    [5, 581]: 11995:933
    [5, 582]: 36437:-10
    [5, 583]: 9917:948
    [5, 584]: 15540:948
    [5, 585]: 7422:938
    [5, 586]: 7424:937
    [5, 587]: 7418:948
    [5, 588]: 36434:-10
    [5, 589]: 36425:-10
    [5, 590]: 36238:-10
    [5, 591]: 6593:930
    [5, 592]: 36530:-10
    [5, 593]: 10408:945
    [5, 594]: 6574:928
    [5, 595]: 9973:946
    [5, 596]: 20964:942
    [5, 597]: 20964:943
    [5, 598]: 7456:951
    [5, 599]: 36583:-10
    [5, 600]: 36528:-10
    [5, 601]: 36288:-10
    [5, 602]: 36383:-10
    [5, 603]: 36381:-10
    [5, 604]: 36379:-10
    [5, 605]: 36384:-10
    [5, 606]: 24814:-10
    [5, 607]: 11996:936
    [5, 608]: 37482
    [5, 609]: 10386
    [5, 610]: 10384
    [5, 611]: 10387
    [5, 612]: 10390
    [5, 613]: 10385
    [5, 614]: 10389
    [5, 615]: 10391
    [5, 616]: 37361
    [5, 617]: 12207
    [5, 618]: 9391
    [5, 619]: 36925
    [5, 620]: 36523
    [5, 621]: 36593
    [5, 622]: 35618
    [5, 623]: 13114
    [5, 624]: 1520
    [5, 625]: 1685
    [5, 626]: 37734
    [5, 627]: 43484
    [5, 628]: 43481
    [5, 629]: 25296:-8
    [5, 630]: 25297:-8
    [5, 631]: 10131:1037
    [5, 632]: 36391:-8
    [5, 633]: 36388:-8
    [5, 634]: 10210:1044
    [5, 635]: 10210:1043
    [5, 636]: 15324:1020
    [5, 637]: 6267:1009
    [5, 638]: 6512:1012
    [5, 639]: 6605:1022
    [5, 640]: 6602:1015
    [5, 641]: 36058:-8
    [5, 642]: 14967:1040
    [5, 643]: 14971:1042
    [5, 644]: 14966:1060
    [5, 645]: 14320:1033
    [5, 646]: 10262:1062
    [5, 647]: 9765:1012
    [5, 648]: 9763:1010
    [5, 649]: 36354:-8
    [5, 650]: 36582:-8
    [5, 651]: 36009:-8
    [5, 652]: 3198:1021
    [5, 653]: 36305:-8
    [5, 654]: 25313:-8
    [5, 655]: 36611:-8
    [5, 656]: 15018:1018
    [5, 657]: 36675:-8
    [5, 658]: 15114:1012
    [5, 659]: 24972:-8
    [5, 660]: 36429:-8
    [5, 661]: 15272:1057
    [5, 662]: 15251:1042
    [5, 663]: 15232:1015
    [5, 664]: 24755:-8
    [5, 665]: 36666:-8
    [5, 666]: 4575:1016
    [5, 667]: 10200:1041
    [5, 668]: 7470:1037
    [5, 669]: 36486:-8
    [5, 670]: 15674:1045
    [5, 671]: 7448:1025
    [5, 672]: 3206:1027
    [5, 673]: 9868:1025
    [5, 674]: 9869:1027
    [5, 675]: 7471:1030
    [5, 676]: 6553:1013
    [5, 677]: 6553:1015
    [5, 678]: 25186:-8
    [5, 679]: 15918:1022
    [5, 680]: 9848:1027
    [5, 681]: 36324:-8
    [5, 682]: 25088:-8
    [5, 683]: 24608:-8
    [5, 684]: 24611:-8
    [5, 685]: 10227:1060
    [5, 686]: 24697:-8
    [5, 687]: 14222:1027
    [5, 688]: 14219:1019
    [5, 689]: 15592:1026
    [5, 690]: 15598:1029
    [5, 691]: 15591:1042
    [5, 692]: 36497:-8
    [5, 693]: 25142:-8
    [5, 694]: 6551:1012
    [5, 695]: 6546:1015
    [5, 696]: 15161:1033
    [5, 697]: 24583:-8
    [5, 698]: 24582:-8
    [5, 699]: 10062:1036
    [5, 700]: 10066:1037
    [5, 701]: 14965:1030
    [5, 702]: 10105:1055
    [5, 703]: 14097:1011
    [5, 704]: 12019:1019
    [5, 705]: 36672:-8
    [5, 706]: 9784:1013
    [5, 707]: 9789:1018
    [5, 708]: 36271:-8
    [5, 709]: 9877:1023
    [5, 710]: 24619:-8
    [5, 711]: 9856:1025
    [5, 712]: 9862:1036
    [5, 713]: 14977:1044
    [5, 714]: 4564:1012
    [5, 715]: 4564:1011
    [5, 716]: 15521:1024
    [5, 717]: 3199:1019
    [5, 718]: 15256:1056
    [5, 719]: 10387:1045
    [5, 720]: 6564:1012
    [5, 721]: 6568:1019
    [5, 722]: 36665:-8
    [5, 723]: 14160:1012
    [5, 724]: 14164:1015
    [5, 725]: 7437:1019
    [5, 726]: 7431:1034
    [5, 727]: 7435:1027
    [5, 728]: 8199:1044
    [5, 729]: 24995:-8
    [5, 730]: 24976:-8
    [5, 731]: 15347:1021
    [5, 732]: 36310:-8
    [5, 733]: 35982:-8
    [5, 734]: 35984:-8
    [5, 735]: 35976:-8
    [5, 736]: 15634:1051
    [5, 737]: 15525:1021
    [5, 738]: 6585:1012
    [5, 739]: 6581:1014
    [5, 740]: 6587:1019
    [5, 741]: 4562:1012
    [5, 742]: 36197:-8
    [5, 743]: 36195:-8
    [5, 744]: 36674:-8
    [5, 745]: 24599:-8
    [5, 746]: 24603:-8
    [5, 747]: 24658:-8
    [5, 748]: 36044:-8
    [5, 749]: 36047:-8
    [5, 750]: 36046:-8
    [5, 751]: 36048:-8
    [5, 752]: 36045:-8
    [5, 753]: 36681:-8
    [5, 754]: 24925:-8
    [5, 755]: 15259:1024
    [5, 756]: 6536:1018
    [5, 757]: 6537:1010
    [5, 758]: 6541:1014
    [5, 759]: 6542:1009
    [5, 760]: 7554:1012
    [5, 761]: 6539:1012
    [5, 762]: 25302:-8
    [5, 763]: 3193:1018
    [5, 764]: 9776:1015
    [5, 765]: 9780:1013
    [5, 766]: 25283:-8
    [5, 767]: 36262:-8
    [5, 768]: 36002:-8
    [5, 769]: 24956:-8
    [5, 770]: 24957:-8
    [5, 771]: 24952:-8
    [5, 772]: 24846:-8
    [5, 773]: 9757:1012
    [5, 774]: 10289:1028
    [5, 775]: 14166:1012
    [5, 776]: 14167:1012
    [5, 777]: 14171:1021
    [5, 778]: 14173:1015
    [5, 779]: 14172:1021
    [5, 780]: 36670:-8
    [5, 781]: 14229:1021
    [5, 782]: 14234:1039
    [5, 783]: 24592:-8
    [5, 784]: 24596:-8
    [5, 785]: 24594:-8
    [5, 786]: 24591:-8
    [5, 787]: 24593:-8
    [5, 788]: 25298:-8
    [5, 789]: 3430:1016
    [5, 790]: 36138:-8
    [5, 791]: 15375:1033
    [5, 792]: 24960:-8
    [5, 793]: 7609:1020
    [5, 794]: 9905:1045
    [5, 795]: 9912:1033
    [5, 796]: 4567:1013
    [5, 797]: 2072:1024
    [5, 798]: 3197:1033
    [5, 799]: 25188:-8
    [5, 800]: 14122:1010
    [5, 801]: 10124:1052
    [5, 802]: 36030:-8
    [5, 803]: 36040:-8
    [5, 804]: 36035:-8
    [5, 805]: 7528:1045
    [5, 806]: 36680:-8
    [5, 807]: 9748:1012
    [5, 808]: 9747:1012
    [5, 809]: 15120:1018
    [5, 810]: 25064:-8
    [5, 811]: 3192:1012
    [5, 812]: 36097:-8
    [5, 813]: 12020:1021
    [5, 814]: 9767:1018
    [5, 815]: 10287:1018
    [5, 816]: 9833:1030
    [5, 817]: 10278:1042
    [5, 818]: 14920:1048
    [5, 819]: 9823:1024
    [5, 820]: 9821:1016
    [5, 821]: 15257:1059
    [5, 822]: 25046:-8
    [5, 823]: 4566:1011
    [5, 824]: 24831:-8
    [5, 825]: 24832:-8
    [5, 826]: 24835:-8
    [5, 827]: 36428:-8
    [5, 828]: 21768:1038
    [5, 829]: 14202:1033
    [5, 830]: 14204:1032
    [5, 831]: 7525:1025
    [5, 832]: 7519:1044
    [5, 833]: 7523:1036
    [5, 834]: 24911:-8
    [5, 835]: 25299:-8
    [5, 836]: 36484:-8
    [5, 837]: 14906:1033
    [5, 838]: 36281:-8
    [5, 839]: 36282:-8
    [5, 840]: 36280:-8
    [5, 841]: 36275:-8
    [5, 842]: 36344:-8
    [5, 843]: 35964:-8
    [5, 844]: 15489:1013
    [5, 845]: 14262:1032
    [5, 846]: 14266:1035
    [5, 847]: 14260:1025
    [5, 848]: 14258:1033
    [5, 849]: 14258:1031
    [5, 850]: 14264:1045
    [5, 851]: 14950:1034
    [5, 852]: 24945:-8
    [5, 853]: 14177:1017
    [5, 854]: 3201:1027
    [5, 855]: 9940:1048
    [5, 856]: 8178:1011
    [5, 857]: 8178:1010
    [5, 858]: 15934:1019
    [5, 859]: 10085:1040
    [5, 860]: 15269:1020
    [5, 861]: 15269:1021
    [5, 862]: 9801:1018
    [5, 863]: 9802:1020
    [5, 864]: 36550:-8
    [5, 865]: 9916:1033
    [5, 866]: 7422:1024
    [5, 867]: 3195:1015
    [5, 868]: 3195:1014
    [5, 869]: 15310:1014
    [5, 870]: 15311:1020
    [5, 871]: 3210:1027
    [5, 872]: 35994:-8
    [5, 873]: 35987:-8
    [5, 874]: 36240:-8
    [5, 875]: 36235:-8
    [5, 876]: 14247:1032
    [5, 877]: 25218:-8
    [5, 878]: 6595:1021
    [5, 879]: 6593:1015
    [5, 880]: 15249:1024
    [5, 881]: 15249:1022
    [5, 882]: 9840:1024
    [5, 883]: 7370:1023
    [5, 884]: 7367:1024
    [5, 885]: 7369:1033
    [5, 886]: 7412:1024
    [5, 887]: 6580:1021
    [5, 888]: 6573:1018
    [5, 889]: 6577:1018
    [5, 890]: 6575:1012
    [5, 891]: 9794:1017
    [5, 892]: 9797:1027
    [5, 893]: 9799:1020
    [5, 894]: 9796:1019
    [5, 895]: 9792:1020
    [5, 896]: 9792:1018
    [5, 897]: 20964:1027
    [5, 898]: 7455:1035
    [5, 899]: 15610:1026
    [5, 900]: 15617:1033
    [5, 901]: 10136:1034
    [5, 902]: 15151:1032
    [5, 903]: 2077:1025
    [5, 904]: 24818:-8
    [5, 905]: 36320:-8
    [5, 906]: 45842
    [5, 907]: 44664
    [5, 908]: 40366
    [5, 909]: 35605
    [5, 910]: 44438
    [5, 911]: 40430
    [5, 912]: 44000
    [5, 913]: 9482
    [5, 914]: 36905
    [5, 915]: 37721
    [5, 916]: 15280
    [5, 917]: 2535
    [5, 918]: 20750
    [5, 919]: 4827
    [5, 920]: 13013
    [5, 921]: 36052:-36
    [5, 922]: 36054:-36
    [5, 923]: 36057:-36
    [5, 924]: 36058:-36
    [5, 925]: 36056:-36
    [5, 926]: 36055:-36
    [5, 927]: 36051:-36
    [5, 928]: 36053:-36
    [5, 929]: 31185:-36
    [5, 930]: 31182:-36
    [5, 931]: 36582:-36
    [5, 932]: 36459:-36
    [5, 933]: 36006:-36
    [5, 934]: 36010:-36
    [5, 935]: 36008:-36
    [5, 936]: 36009:-36
    [5, 937]: 36063:-36
    [5, 938]: 36061:-36
    [5, 939]: 36469:-36
    [5, 940]: 31336
    [5, 941]: 36429:-36
    [5, 942]: 36408:-36
    [5, 943]: 46324:-36
    [5, 944]: 25223:-36
    [5, 945]: 24611:-36
    [5, 946]: 36667:-36
    [5, 947]: 24671:-36
    [5, 948]: 24674:-36
    [5, 949]: 31203:-36
    [5, 950]: 44668:-36
    [5, 951]: 24619:-36
    [5, 952]: 24620:-36
    [5, 953]: 24618:-36
    [5, 954]: 24933:-36
    [5, 955]: 24927:-36
    [5, 956]: 36664:-36
    [5, 957]: 25086:-36
    [5, 958]: 36404:-36
